video_id,description,annotation,user_certify,user_description,publish_time,event,transcript,tokens,token_count,similarity_to_rest,avg_rarity
7330744138335391018,,real,0.0,Progressive Southerner. Former Republican. Great Value Anderson Cooper.,2024-02-01 21:11:33,Marjorie Taylor Greene appeared on 'The Oprah Winfrey Show' in 1997,"This historical evidence is overwhelming that the founding fathers intended impeachment to be used to deal with the commission of indictible crimes. I'm sorry, Marge. Can you say that again? Commission of Indictible Crimes and the Abuse of Power. Oh, we all know about the fathers and their vision of indictible crimes. She's trying to say indictable. We've all seen enough clips of Marge to know not the brightest person there is and one of the few people.
who loses intelligence points when she puts on glasses. Just another clip in the Marjorie Taylor Greene Hall of Fame of stupidity.

","['historical', 'evidence', 'overwhelming', 'founding', 'fathers', 'intended', 'impeachment', 'used', 'deal', 'commission', 'indictible', 'crimes', 'im', 'sorry', 'marge', 'say', 'commission', 'indictible', 'crimes', 'abuse', 'power', 'oh', 'know', 'fathers', 'vision', 'indictible', 'crimes', 'shes', 'trying', 'say', 'indictable', 'weve', 'seen', 'enough', 'clips', 'marge', 'know', 'brightest', 'person', 'one', 'people', 'loses', 'intelligence', 'points', 'puts', 'glasses', 'another', 'clip', 'marjorie', 'taylor', 'greene', 'hall', 'fame', 'stupidity']",557,0.010759714120617207,83356.34290843806
7037374333286632751,🧐 What they tryna tell us? #omicron #variant #billgates #conspirancytheory,fake,0.0,👯‍♂️👶🏼,2021-12-03 07:26:43,Bill Gates Made an 'Omicron' Game,This video shows a news article about Bill Gates making a Omicron Game,"['video', 'shows', 'news', 'article', 'bill', 'gates', 'making', 'omicron', 'game']",83,0.023263543713263782,85909.63855421687
7077580379003047194,#breakingnews #boeing737 #china #fyp #foryou #fypage #foryoupage #headlines #news #aviation,real,0.0,Follow me Guys in Tiktok and in Instagram,2022-03-21 15:46:36,Boeing 737 plane crashed in China,"Welcome back into wake up America. Just want to update you on some breaking news. Very difficult images to look at here on your screen. But take a look at this. That is a Boeing 7 37 China Eastern Airlines crashing just west of Hong Kong in the mountains of the Gange province. 132 people were on board. All are presumed dead this morning. A commercial plane in China taking off not long after
takeoff  uh... it it crashed and you can see that trajectory right there  straight to the ground  uh... which would be incredibly unusual uh... chinese aviation does not have the safety record we have here in the united states but they do have a very solid safety record  again this is a story that we are continuing to follow but i will just make one point  uh...  while we learn more about this again this is fluid but
We remember what happened back in 2019 to Boeing 737's crashed five months apart and the entire fleet was grounded. This we are hearing was a Boeing 737. So I'm not, I'm just making a point. I'm drawing that comparison. I'm not saying that they are connected, but that seems pretty darn coincidental to me.
Thanks for watching!

","['welcome', 'back', 'wake', 'america', 'want', 'update', 'breaking', 'news', 'difficult', 'images', 'look', 'screen', 'take', 'look', 'boeing', '7', '37', 'china', 'eastern', 'airlines', 'crashing', 'west', 'hong', 'kong', 'mountains', 'gange', 'province', '132', 'people', 'board', 'presumed', 'dead', 'morning', 'commercial', 'plane', 'china', 'taking', 'long', 'takeoff', 'uh', 'crashed', 'see', 'trajectory', 'right', 'straight', 'ground', 'uh', 'would', 'incredibly', 'unusual', 'uh', 'chinese', 'aviation', 'safety', 'record', 'united', 'states', 'solid', 'safety', 'record', 'story', 'continuing', 'follow', 'make', 'one', 'point', 'uh', 'learn', 'fluid', 'remember', 'happened', 'back', '2019', 'boeing', '737s', 'crashed', 'five', 'months', 'apart', 'entire', 'fleet', 'grounded', 'hearing', 'boeing', '737', 'im', 'im', 'making', 'point', 'im', 'drawing', 'comparison', 'im', 'saying', 'connected', 'seems', 'pretty', 'darn', 'coincidental', 'thanks', 'watching']",973,0.0207669693978983,85343.48509763618
7077699298380532993,A desperate search for any survivors is ongoing in #China’s southwest after a #plane crashed into a mountainside with 132 people on board. #breakingnews #boeing737 #chinaeasternairlines #planecrash,real,1.0,"Bite-size Aussie updates 🇦🇺
Tips: newsroomau@yahoonews.com
Sub to our vodcast:",2022-03-21 23:28:07,Boeing 737 plane crashed in China,"The video shows a plane carrying 132 people crashed into a mountainside in Guangxi, China. An emergency and rescue operation is underway.
","['video', 'shows', 'plane', 'carrying', '132', 'people', 'crashed', 'mountainside', 'guangxi', 'china', 'emergency', 'rescue', 'operation', 'underway']",151,0.01579173823420956,79336.33112582781
7289595089700179246,"During a live TV broadcast, explosions near Tel Aviv, Israel, interrupted Anderson Cooper's air segment with Matthew Chance. #CNN #Israel #News",real,1.0,This is CNN.,2023-10-13 23:52:08,"CNN show Edmonton, Canada, fire video as if it were Lviv explosion","Yeah. Bo says sirens are going off, which has not occurred here for really today, certainly, or the last several days. They're quite extensive sirens. You hear them all over Tel Aviv right now. This just started about 15 seconds, maybe 30 seconds ago. So it remains to be seen if rockets do come, generally they come from that direction. That sounded like Iron Dome interception. That was a rather large explosion. That is something we have not heard very much here in Tel Aviv. No, I think we're fine in this location. I think that. Matthew, what do you think? Was that an Iron Dome interception? I haven't heard anything like that in Tel Aviv, not since I've been here.","['yeah', 'bo', 'says', 'sirens', 'going', 'occurred', 'really', 'today', 'certainly', 'last', 'several', 'days', 'theyre', 'quite', 'extensive', 'sirens', 'hear', 'tel', 'aviv', 'right', 'started', '15', 'seconds', 'maybe', '30', 'seconds', 'ago', 'remains', 'seen', 'rockets', 'come', 'generally', 'come', 'direction', 'sounded', 'like', 'iron', 'dome', 'interception', 'rather', 'large', 'explosion', 'something', 'heard', 'much', 'tel', 'aviv', 'think', 'fine', 'location', 'think', 'matthew', 'think', 'iron', 'dome', 'interception', 'havent', 'heard', 'anything', 'like', 'tel', 'aviv', 'since', 'ive']",607,0.015365920076426152,87649.44810543658
7193499414432877866,episode 191 | i found a hidden plan B inside a pregnancy test #pregnant #planB #lifehack #viraltok #fyp #viral #greenscreenvideo,fake,0.0,"God First ✞ | Weekly Interviews❤️
Ranks every monday 
Follow For Goodluck🍀",2023-01-28 00:51:48,a Plan B pill inside of a pregnancy test,"The video shows a man showing that there’s a pill inside a pregnancy test kit, 2 of them said there is a pill and another one is making another video of opening a pregnancy test kit saying “ this will be crazy. This is actually real but something tell me it’s not, so we’re gonna test it out but according to the original video. I guess there’s like a pill inside of a pregnancy test. I don't know what the pill will be, but we’re gonna go ahead and look. I know it sounds crazy but locking your answers right now yes or no if you think this is actually gonna work or not or we think is fake. There’s not actually a pill inside of here, but I’m going pull it out. I guess you just grab the bottom. I think I can’t get my thumb in there. All right here we go before I show you guys results. Make sure you click the red plus button so you never have to worry about something is real or fake on TikTok ever again. That's crazy.”
","['video', 'shows', 'man', 'showing', 'theres', 'pill', 'inside', 'pregnancy', 'test', 'kit', '2', 'said', 'pill', 'another', 'one', 'making', 'another', 'video', 'opening', 'pregnancy', 'test', 'kit', 'saying', 'crazy', 'actually', 'real', 'something', 'tell', 'gon', 'na', 'test', 'according', 'original', 'video', 'guess', 'theres', 'like', 'pill', 'inside', 'pregnancy', 'test', 'dont', 'know', 'pill', 'gon', 'na', 'go', 'ahead', 'look', 'know', 'sounds', 'crazy', 'locking', 'answers', 'right', 'yes', 'think', 'actually', 'gon', 'na', 'work', 'think', 'fake', 'theres', 'actually', 'pill', 'inside', 'im', 'going', 'pull', 'guess', 'grab', 'bottom', 'think', 'cant', 'get', 'thumb', 'right', 'go', 'show', 'guys', 'results', 'make', 'sure', 'click', 'red', 'plus', 'button', 'never', 'worry', 'something', 'real', 'fake', 'tiktok', 'ever', 'thats', 'crazy']",863,0.029109980319758245,89479.5144843569
7128373336266132742,The Queen’s Guard 👑 #thequeensguards #tourist #itsbuzn,real,0.0,SUBSCRIBE on Youtube!,2022-08-05 12:49:17,Queen's Guard shoots tourist,"The video shows a man saying “A video of one of the Queen’s guards shouting at a tourist for touching the reins of his horse, has gone viral.” , “Anyone who visits the likes of Buckingham Palace will be aware of the guards who literally take no nonsense from anyone. Well, apart from this lady anyway” , “Just when you think tourists couldn’t get any more annoying, this lady really tops the hall of fame, Congratulations” , “But hey, I’m sure she’s learned a valuable lesson. I mean personally, horses scare the living shit out of me especially when partnered with angry armored guards.” 
","['video', 'shows', 'man', 'saying', 'video', 'one', 'queens', 'guards', 'shouting', 'tourist', 'touching', 'reins', 'horse', 'gone', 'viral', 'anyone', 'visits', 'likes', 'buckingham', 'palace', 'aware', 'guards', 'literally', 'take', 'nonsense', 'anyone', 'well', 'apart', 'lady', 'anyway', 'think', 'tourists', 'couldnt', 'get', 'annoying', 'lady', 'really', 'tops', 'hall', 'fame', 'congratulations', 'hey', 'im', 'sure', 'shes', 'learned', 'valuable', 'lesson', 'mean', 'personally', 'horses', 'scare', 'living', 'shit', 'especially', 'partnered', 'angry', 'armored', 'guards']",581,0.017796894436526618,85172.80550774527
7193976019521522987,#WEF #Population #Control #World #Economic #Forum,fake,0.0,"La Jefa,Get it Wet(Twista)Platinum
God, Politics, Hiphop, Humor 
Best of tictok",2023-01-29 07:41:48,Pfizer's CEO say he wants to reduce world population by half by 2023,"The first week we met in January of 19 in California and to set up the goals for the next five years. And one of them was by 2023 we will reduce the number of people in the world by 50%. I think today this dream is becoming reality.
","['first', 'week', 'met', 'january', '19', 'california', 'set', 'goals', 'next', 'five', 'years', 'one', '2023', 'reduce', 'number', 'people', 'world', '50', 'think', 'today', 'dream', 'becoming', 'reality']",206,0.015903203499704026,87720.0145631068
7200081584945499397,#pfizer #fyp #fypシ #UN,fake,0.0,"Freedom, Love, Unity, Sovereignty, Awake, Revoke All Consent @Petals5.0❤️🙏",2023-02-14 18:33:54,Pfizer's CEO say he wants to reduce world population by half by 2023,"The video shows Albert Bourla of Pfizer speaking on Depopulation plans they had with Klaus Schwab of the WEF saying “ the first week we met in January of 19 in California and to set up the goals for the next five years and one of them was by 2023. We will reduce the number of people in the world by 50%. I think today this dream is becoming a reality.”
","['video', 'shows', 'albert', 'bourla', 'pfizer', 'speaking', 'depopulation', 'plans', 'klaus', 'schwab', 'wef', 'saying', 'first', 'week', 'met', 'january', '19', 'california', 'set', 'goals', 'next', 'five', 'years', 'one', '2023', 'reduce', 'number', 'people', 'world', '50', 'think', 'today', 'dream', 'becoming', 'reality']",327,0.02207525099632905,85579.88379204893
7308852413371272480,attention seekers #dualipa #funnyvideos #dulapeep #flopera😘💅 #trendingvideo #shein #ffffyp,fake,0.0,✨ 🗑️ ✨,2023-12-04 21:20:16,Shein clothing tags contain cries for help,"The video shows Dua Lipa with a meme caption saying “me when i find a cry for help in my Shein package”
","['video', 'shows', 'dua', 'lipa', 'meme', 'caption', 'saying', 'find', 'cry', 'help', 'shein', 'package']",105,0.021903174013106104,88199.76190476191
7191066586579586305,Friendly banter 🙈🤣🤣 #fyp #sheincares #xcyzba #darkhumour,fake,0.0,"📧: iamodettee@outlook.com
IG: iamodettee 

Everything on here is a joke",2023-01-21 11:31:09,Shein clothing tags contain cries for help,"The video shows a woman opening her Shein package with a caption “When you open your Shein package and you see a help note from one of the kids” 
","['video', 'shows', 'woman', 'opening', 'shein', 'package', 'caption', 'open', 'shein', 'package', 'see', 'help', 'note', 'one', 'kids']",135,0.017284201703788044,89259.37777777777
7263636177121578286,#january6 #jan6 #capitolriot #capitolhill #fbi #dhs #undercoverfeds #trump #fyp #politics #insurrection #election2020 #nationalpulse #leakedfootage #tucker,real,0.0,We’ve 1776’d for Much Less,2023-08-05 00:58:19,Capitol Police Waving in Rioters on Jan. 6,"contact with the FBI were in the crowd that day, not identified as such. Would that information have reached you? Would you know about that? So  it's interesting you ask that because within a few days of January 6th, had a media reach out to me and go, hey, you were FBI had undercovers in the crowd. I was like, oh, no, they would have told me I had  had Steve Danilov that had watched the field box on a call the day before. Didn't say anything me about it.
and now to see that they allegedly according to the geo report had eighteen operatives in the crowd that's a lot of operatives so we look at the intelligence framework which is handled differently than any of those big events that we talk about especially for a big event that we see now the threat stream that was associated with it you know whether it was IMF World Bank you remember the 2000 IMF very well. was there for that. Bush inaugurations, the violence with that. We would have had
An executive briefing with the FBI would have been called into a skiff that all the local chiefs and hey, this type of stuff we're seeing there would have been what's called a jib, but joint tells bulletin. No conference call. I mean, it would have been, it would have been usual for FBI to host a regional conference call. But you think 18 is a lot for that kind of event. think so. I mean, I'm telling so in fact that we weren't aware. And I think DHS is now saying they had a number of HSI Homeland security investigations.
uh... people in there as well so sounds like a number of the intelligent state is that we can't restore sports uh... so it was in the parlance of the internet it was crawling with feds i would say there is a there's uh... a firm and law enforcement in the crowd that's what that's what it now appears when you have the team i think uh... d h s i watch pc uh... down the mall i might be expect to see you know secret service may have some undercovers yeah fbi may have a couple
know, MPD may have a couple, but nothing like that. That's a lot.","['contact', 'fbi', 'crowd', 'day', 'identified', 'would', 'information', 'reached', 'would', 'know', 'interesting', 'ask', 'within', 'days', 'january', '6th', 'media', 'reach', 'go', 'hey', 'fbi', 'undercovers', 'crowd', 'like', 'oh', 'would', 'told', 'steve', 'danilov', 'watched', 'field', 'box', 'call', 'day', 'didnt', 'say', 'anything', 'see', 'allegedly', 'according', 'geo', 'report', 'eighteen', 'operatives', 'crowd', 'thats', 'lot', 'operatives', 'look', 'intelligence', 'framework', 'handled', 'differently', 'big', 'events', 'talk', 'especially', 'big', 'event', 'see', 'threat', 'stream', 'associated', 'know', 'whether', 'imf', 'world', 'bank', 'remember', '2000', 'imf', 'well', 'bush', 'inaugurations', 'violence', 'would', 'executive', 'briefing', 'fbi', 'would', 'called', 'skiff', 'local', 'chiefs', 'hey', 'type', 'stuff', 'seeing', 'would', 'whats', 'called', 'jib', 'joint', 'tells', 'bulletin', 'conference', 'call', 'mean', 'would', 'would', 'usual', 'fbi', 'host', 'regional', 'conference', 'call', 'think', '18', 'lot', 'kind', 'event', 'think', 'mean', 'im', 'telling', 'fact', 'werent', 'aware', 'think', 'dhs', 'saying', 'number', 'hsi', 'homeland', 'security', 'investigations', 'uh', 'people', 'well', 'sounds', 'like', 'number', 'intelligent', 'state', 'cant', 'restore', 'sports', 'uh', 'parlance', 'internet', 'crawling', 'feds', 'would', 'say', 'theres', 'uh', 'firm', 'law', 'enforcement', 'crowd', 'thats', 'thats', 'appears', 'team', 'think', 'uh', 'h', 'watch', 'pc', 'uh', 'mall', 'might', 'expect', 'see', 'know', 'secret', 'service', 'may', 'undercovers', 'yeah', 'fbi', 'may', 'couple', 'know', 'mpd', 'may', 'couple', 'nothing', 'like', 'thats', 'lot']",1696,0.029230439423789945,86885.69929245283
7206256286319578375,Lost footage of real Titanic sinking 1912⚠️ #titanic #sink #boat #crash,fake,0.0,Daily content ⚡️,2023-03-03 09:55:02,Titanic sinking footage,"Lost footage of real Titanic Sinking 1912, Part 1.","['lost', 'footage', 'real', 'titanic', 'sinking', '1912', 'part', '1']",70,0.006773490969563964,86779.02857142857
7249955358205070618,Im doing a new vid rn #roblox #titanic,fake,0.0,"Love y’all and your support 😘
Roblox, animations, etc.
💃Flopping🕺",2023-06-29 04:09:49,Titanic sinking footage,This video shows footage of the Titanic sinking,"['video', 'shows', 'footage', 'titanic', 'sinking']",51,0.018747176473676356,79779.49019607843
7137754149831134469,#greenscreen Barbie Ferreira should be ashamed for herself #barbieferriera #euphoria #hbo #cancelled #euphoriaseason3 #cancelledtvshows #samlevinson #kathernandez #maddieperez,fake,0.0,Lead Character ♈️21 🇿🇦RSA Purple 💜 Is my unofficial signature coloured,2022-08-30 19:31:39,'Euphoria' Season 3 Was Canceled by HBO,"The video shows a screenshot from twitter saying “The 3rd season of Euphoria has been officially cancelled by HBO” and the caption said “HBO has officially cancelled Euphoria due to Barbie Ferreira’s claims” 
","['video', 'shows', 'screenshot', 'twitter', 'saying', '3rd', 'season', 'euphoria', 'officially', 'cancelled', 'hbo', 'caption', 'said', 'hbo', 'officially', 'cancelled', 'euphoria', 'due', 'barbie', 'ferreiras', 'claims']",221,0.012703008828070187,81019.14027149322
7279555827608997166,police cam. car launches off tow truck ramp.#policecam #virał #fyp ##DANKVISIONZ #DANKVISIONZPRIDE🌈 #DANKVISIONZ❤️🌹🥰 #💚DANKVISIONZARMY🖤 #💚DANKBBWQUEENS🖤#🌟💚DANKVISIONZDEMOLITION🌟🖤#DANKVISIONZ💜WARRIORS👑 #SAVAGEVISIONZ #LOYALTYVISIONZ #💚DANKVISIONZMADL❤️VE🖤 #DANKVISIONZ🌎 #🔮ORACLEVISIONZ🔮#fta_visionz💚🖤 #dynastyvisionz #💚RecoveryVisionz🖤 #fuelmyfire🔥 #fuelmyfire🔥 #liftedfamily💚 #⚔️dawgz_crew⚔️ #mommaparker #babykatfrost #gorilla🦍gang #fyp #copcam #speedingdriver,real,0.0,"Married 🏳️‍🌈 
Dankvisionz
👑#dankvisionzpride🌈
Dankvisionz❤🌹🥰",2023-09-16 22:34:38,SUV Driving Up Truck Ramp To Escape Cops,This video shows a car launches off tow truck ramp at high speed,"['video', 'shows', 'car', 'launches', 'tow', 'truck', 'ramp', 'high', 'speed']",78,0.014711491868491331,87242.32051282052
7079552075624959274,It’s beginning to look a lot like Fu#k this! #meltdown #livenews #trafficreport #live #comingtoyoulive #fyp #OscarsAtHome,fake,0.0,"Elder Millennial 
Anti-Fascist / Anti-Racist
 ⚒️⚒️⚒️",2022-03-26 23:17:47,Anavid Reyes 'Traffic Reporter Meltdown',"
heading out this weekend. is some weekend construction you need to be aware of."" Our new traffic anchor, Anavide Reyes, has a look at this weekend's traffic.
Yes, Veronica, we are out here live. are at exit 57 on I-24 East. If you're looking at traffic,  don't expect too many delays. As you can see out here, things look to be moving along just fine. Over my left shoulder, you can see  some  minor road construction in the area, but that hasn't affected things  much this morning. And oh, by the way, just real quick,  my name is pronounced Anavid, not Anna V. So if I'm going to come out here and do these live traffic reports  and literally risk my life,  I'd appreciate it if somebody back in the studio could learn how
pronounce my name. Oh, sorry. You got it, Anabeeb. Yeah. And what's it look like southbound? I mean, just like in the grand scheme of life, think about what we're doing right now. I'm doing a live traffic report on television. This traffic report is going to be obsolete in three minutes. I mean, I know I have a report that there's traffic, there's construction in the area, obviously, as you know, but there's a wreck about a mile ahead. And so this is going to be all this traffic is going to be changed in literally about 60 seconds. So
It looks like you've got an inside source on that wreck. Have you been in contact with the police chief? Have I talked to the police chief?  No, I have not. I've actually just literally looked on Google Maps and every time you guys send me out here for a live traffic report, I literally just look on Google Maps. Oh look, traffic. I look on Google Maps and report to you  what I see here. And I don't know if you guys knew this back at the station,  but every person  in America  has access to this. Well, it looks cold  and it sounds like you may have woken up on the wrong side.
Yeah, I don't know are woken up on the wrong side of the bed or most people are still in bed because no one's watching the local news for traffic Like in terms of figuring out the best route to work and traffic patterns. I can think of off the top of my head 57 other ways to do this more efficiently Google Maps Apple Maps Bing Maps. My uncle Ricky still has a Tom Tom. You can plug the address into that. I don't know Go to a truck stop and rent a CB and talk to one of these truck drivers He could probably tell you a better way to know what
the traffic is I mean I'm just trying to figure out why thank you and a V

","['heading', 'weekend', 'weekend', 'construction', 'need', 'aware', 'new', 'traffic', 'anchor', 'anavide', 'reyes', 'look', 'weekends', 'traffic', 'yes', 'veronica', 'live', 'exit', '57', 'i24', 'east', 'youre', 'looking', 'traffic', 'dont', 'expect', 'many', 'delays', 'see', 'things', 'look', 'moving', 'along', 'fine', 'left', 'shoulder', 'see', 'minor', 'road', 'construction', 'area', 'hasnt', 'affected', 'things', 'much', 'morning', 'oh', 'way', 'real', 'quick', 'name', 'pronounced', 'anavid', 'anna', 'v', 'im', 'going', 'come', 'live', 'traffic', 'reports', 'literally', 'risk', 'life', 'id', 'appreciate', 'somebody', 'back', 'studio', 'could', 'learn', 'pronounce', 'name', 'oh', 'sorry', 'got', 'anabeeb', 'yeah', 'whats', 'look', 'like', 'southbound', 'mean', 'like', 'grand', 'scheme', 'life', 'think', 'right', 'im', 'live', 'traffic', 'report', 'television', 'traffic', 'report', 'going', 'obsolete', 'three', 'minutes', 'mean', 'know', 'report', 'theres', 'traffic', 'theres', 'construction', 'area', 'obviously', 'know', 'theres', 'wreck', 'mile', 'ahead', 'going', 'traffic', 'going', 'changed', 'literally', '60', 'seconds', 'looks', 'like', 'youve', 'got', 'inside', 'source', 'wreck', 'contact', 'police', 'chief', 'talked', 'police', 'chief', 'ive', 'actually', 'literally', 'looked', 'google', 'maps', 'every', 'time', 'guys', 'send', 'live', 'traffic', 'report', 'literally', 'look', 'google', 'maps', 'oh', 'look', 'traffic', 'look', 'google', 'maps', 'report', 'see', 'dont', 'know', 'guys', 'knew', 'back', 'station', 'every', 'person', 'america', 'access', 'well', 'looks', 'cold', 'sounds', 'like', 'may', 'woken', 'wrong', 'side', 'yeah', 'dont', 'know', 'woken', 'wrong', 'side', 'bed', 'people', 'still', 'bed', 'ones', 'watching', 'local', 'news', 'traffic', 'like', 'terms', 'figuring', 'best', 'route', 'work', 'traffic', 'patterns', 'think', 'top', 'head', '57', 'ways', 'efficiently', 'google', 'maps', 'apple', 'maps', 'bing', 'maps', 'uncle', 'ricky', 'still', 'tom', 'tom', 'plug', 'address', 'dont', 'know', 'go', 'truck', 'stop', 'rent', 'cb', 'talk', 'one', 'truck', 'drivers', 'could', 'probably', 'tell', 'better', 'way', 'know', 'traffic', 'mean', 'im', 'trying', 'figure', 'thank', 'v']",2234,0.03381133748297548,88197.2569382274
7238635020708039963,Is Obama a reptilian? 😱🐍 #obama #barackobama #usa #reptilian #mistery #horror #creepy #omg #shock #wtf #presidentoftheunitedstates #usa #america #fake #joke #viral #fyp #neiperte #tiktokusa #tiktokitalia,fake,0.0,"😳
Mistery from the web",2023-05-29 16:01:02,a reptilian shape shifter guarding Barack Obama,"The video shows Barack Obama shooting a 3-point shot and as he walks towards the exit he made a creepy face looking like a reptile.
","['video', 'shows', 'barack', 'obama', 'shooting', '3point', 'shot', 'walks', 'towards', 'exit', 'made', 'creepy', 'face', 'looking', 'like', 'reptile']",151,0.015438997219321755,85114.15894039735
7291146207655939370,#trending #fyp #fypシ #foryou #foryoupage  it Speaks For Itself🙏 #projectbluebeamisreal #projectbluebeamtheory #hologram !? idk #viral #makethisviral #pray #cloud #hands #like #likes #sky #love #phenomenon #conspiracy #conspiracytiktok #conspiracytherory #bluebook #projectbluebeam  #goviral  #tiktok @🚂🏧TrainATM🌎🚀💯🔥🤣👽💲👋😜,fake,0.0,"🚂🏧🌎 #f4f - Road to 10k ♊❤️⚡️🛸👽#ContentCreator
 Do my Follow🚂s #viral🤣 💫",2023-10-18 04:11:14,'Praying Hands' Cloud,"The video shows a strange cloud in America that is formed like hands in praying position”
","['video', 'shows', 'strange', 'cloud', 'america', 'formed', 'like', 'hands', 'praying', 'position']",99,0.016715991111131926,82551.27272727272
7236951756616371457,Im calling it right now!! #deaths #shocked #tinaturner #died #2023 #imcallingit #empathbrandon,real,0.0,"✨ 𝟸𝟸
✨ 𝙴𝚖𝚙𝚊𝚝𝚑ㅤ
✨ 𝙽𝚞𝚛𝚜e 🩺 
✨ 𝙶𝚘𝚊𝚕: 𝟷𝟶𝙺",2023-05-25 03:09:02,Tina Turner died in January 2023,"Right, I'm calling it 2023 is the year of shock deaths. Shock deaths. Tina Turner has died. The guy from MasterChef a week or two ago died. I can just feel it. Can feel it in me waters in which I'm non-existent. That 2023 is the year of shock deaths. Remember I said this, remember this TikTok.","['right', 'im', 'calling', '2023', 'year', 'shock', 'deaths', 'shock', 'deaths', 'tina', 'turner', 'died', 'guy', 'masterchef', 'week', 'two', 'ago', 'died', 'feel', 'feel', 'waters', 'im', 'nonexistent', '2023', 'year', 'shock', 'deaths', 'remember', 'said', 'remember', 'tiktok']",281,0.011092052162838496,88117.9822064057
7175394726290492718,#elon #elonmusk #fyp #gm #generalmotors #buyout #takeover#news,fake,0.0,The country pimp,2022-12-10 05:56:29,Elon Musk bought General Motors,"No one can comment on it, but several sources have revealed that it is planning to shut down its factories. There is no denying that Tesla has always aimed to make this world a better and more sustainable place for humans. For this, the company has tried its best to break the ceiling. But this time it is something serious. Tesla is about to take over one of the biggest automobile companies. Automobile companies are in the constant rat race and in an urge to revamp the world, they have to take some significant risks. The market leader, GM takes one such. GM wants to modify the world with electric vehicles and self driving cars. It plans to make a world where only EVs and SUVs. In short, EVs will be feasible and accessible to everyone. But it is easier said than done to bring such a thing into reality, they need a fortune to double the company's investment. They announced the Chevy Volts discontinuation. More than that, they have planned to shut down a few of the factories and lay off thousands of employees. GM has clearly stated a plan that the company wants to emphasize trucks, SUVs and crossovers instead of mundane cars. They have openly stated that they want to prioritize their focus on the battery electric architecture, which is the future of the automobile industry. GM plans to prioritize its next generation battery electric designs when investing in new vehicles by the start of the next decade. It is anticipated that five vehicle designs would account for more than 75% of GM's global sales volume.  As the company streamlines its present vehicle portfolio. As the company streamlines its present vehicle portfolio, According to CEO Mary Bara, the company's investments in autonomous driving in electric vehicles will increase twofoldt. The business revealed some new electric cars last year, including five crossovers, two minivanans, seven SUVs and more that would be in the market in the coming few years.","['one', 'comment', 'several', 'sources', 'revealed', 'planning', 'shut', 'factories', 'denying', 'tesla', 'always', 'aimed', 'make', 'world', 'better', 'sustainable', 'place', 'humans', 'company', 'tried', 'best', 'break', 'ceiling', 'time', 'something', 'serious', 'tesla', 'take', 'one', 'biggest', 'automobile', 'companies', 'automobile', 'companies', 'constant', 'rat', 'race', 'urge', 'revamp', 'world', 'take', 'significant', 'risks', 'market', 'leader', 'gm', 'takes', 'one', 'gm', 'wants', 'modify', 'world', 'electric', 'vehicles', 'self', 'driving', 'cars', 'plans', 'make', 'world', 'evs', 'suvs', 'short', 'evs', 'feasible', 'accessible', 'everyone', 'easier', 'said', 'done', 'bring', 'thing', 'reality', 'need', 'fortune', 'double', 'companys', 'investment', 'announced', 'chevy', 'volts', 'discontinuation', 'planned', 'shut', 'factories', 'lay', 'thousands', 'employees', 'gm', 'clearly', 'stated', 'plan', 'company', 'wants', 'emphasize', 'trucks', 'suvs', 'crossovers', 'instead', 'mundane', 'cars', 'openly', 'stated', 'want', 'prioritize', 'focus', 'battery', 'electric', 'architecture', 'future', 'automobile', 'industry', 'gm', 'plans', 'prioritize', 'next', 'generation', 'battery', 'electric', 'designs', 'investing', 'new', 'vehicles', 'start', 'next', 'decade', 'anticipated', 'five', 'vehicle', 'designs', 'would', 'account', '75', 'gms', 'global', 'sales', 'volume', 'company', 'streamlines', 'present', 'vehicle', 'portfolio', 'company', 'streamlines', 'present', 'vehicle', 'portfolio', 'according', 'ceo', 'mary', 'bara', 'companys', 'investments', 'autonomous', 'driving', 'electric', 'vehicles', 'increase', 'twofoldt', 'business', 'revealed', 'new', 'electric', 'cars', 'last', 'year', 'including', 'five', 'crossovers', 'two', 'minivanans', 'seven', 'suvs', 'would', 'market', 'coming', 'years']",1830,0.014540354371117125,83325.05792349727
7200756933945462062,"Kamala’s mask isn’t on correctly, I’d have made sure that my mask wasn’t noticeable but hey, it is Kamala. #kamalaharris #lizard #mask #actor #fake #lizardpeople #liar #lies #crazy #masks ",fake,0.0,"I make videos on what I see going on in America and the world, hope you enjoy.🙂",2023-02-16 14:14:45,Kamala Harris Mask reptilian,"This video is saying that someone didn't get Kamala Harris' ""mask"" right","['video', 'saying', 'someone', 'didnt', 'get', 'kamala', 'harris', 'mask', 'right']",83,0.02013747020822082,86057.92771084337
