video_id,description,annotation,user_certify,user_description,publish_time,event,transcript,tokens,token_count,similarity_to_rest,avg_rarity
7078129432690527534,#planecrash Lord have Mercy ❤️,real,0.0,"Philippines 🇵🇭 ❤️ USA 🇺🇸 
Do not let anyone ruin your well-being 
❤️❤️❤️",2022-03-23 03:17:12,Boeing 737 plane crashed in China,This video shows footage moments before China Eastern Boeing 737 nosedived before a fiery crash,"['video', 'shows', 'footage', 'moments', 'china', 'eastern', 'boeing', '737', 'nosedived', 'fiery', 'crash']",108,0.015356729086027743,83507.78703703704
6960037663906794757,#fy#rocket#moon#nasa#breakingnews,fake,0.0,,2021-05-08 21:40:52,rocket hitting the moon,This video shows a Chinese rocket hitting the moon,"['video', 'shows', 'chinese', 'rocket', 'hitting', 'moon']",58,0.02256571984656677,83135.60344827586
7133225567763189038,#rockethitthemoon #rocket #moon #who #why #lifeonthemoon #localmoon #lies #nasa #cern #jamesweb #neverbeentothemoon #civalization #aliens #ufo #nuclear #facts #foryourpage #agenda #foryou #foreveryone #demonic #evil #elites #foryoupage,fake,0.0,Celebrity recording artist CEO Northern lights tie dye cash App $PaulAMantia,2022-08-18 14:38:25,rocket hitting the moon,"Okay TikTok, these are facts. A rocket actually did hit the moon, but now this was filmed by NASA, okay? So now look at the rocket. Just watch the rocket. You can see the rocket very clearly. Look how clear you can see that rocket hitting the moon. 

Do you really think that moon is 238,000 miles away? Because I don't. And why would a rocket hit the moon? Who did that? And now all of a sudden they're going back up to the moon soon? But first they're going to send a test rocket up there. 
Why did they need to send a test rocket if you were already on the moon? What's actually up there? Did you blow something up? Maybe another civilization that you're scared of? Hmm.
","['okay', 'tiktok', 'facts', 'rocket', 'actually', 'hit', 'moon', 'filmed', 'nasa', 'okay', 'look', 'rocket', 'watch', 'rocket', 'see', 'rocket', 'clearly', 'look', 'clear', 'see', 'rocket', 'hitting', 'moon', 'really', 'think', 'moon', '238000', 'miles', 'away', 'dont', 'would', 'rocket', 'hit', 'moon', 'sudden', 'theyre', 'going', 'back', 'moon', 'soon', 'first', 'theyre', 'going', 'send', 'test', 'rocket', 'need', 'send', 'test', 'rocket', 'already', 'moon', 'whats', 'actually', 'blow', 'something', 'maybe', 'another', 'civilization', 'youre', 'scared', 'hmm']",568,0.018426501887885298,87779.65669014085
7307952666905185579,#stitch with @Amber #starbucks #polyethylene #themoreyouknow,real,0.0,"An Eclectic Collection of Life and the Beyond
Lifewithkelleyw@gmail.com",2023-12-02 11:09:25,All sizes of Starbucks' paper cups hold the same amount of liquid,"I thought the paper cups were safe. I mean, I know Starbucks has a whole lot of other issues and reasons to avoid, but is this all paper cups? Do I need to test and see which paper cups, like after 24 hours, the liquid's pouring out of the bottom of them? That's like so many microplastics.
and things that we steer clear of like we purposely buy things that don't contain that  just go watch the whole video she's amazing  just  i'm sticking to these which there's a whole rabbit hole in these two  only cold beverages but um  go watch it

","['thought', 'paper', 'cups', 'safe', 'mean', 'know', 'starbucks', 'whole', 'lot', 'issues', 'reasons', 'avoid', 'paper', 'cups', 'need', 'test', 'see', 'paper', 'cups', 'like', '24', 'hours', 'liquids', 'pouring', 'bottom', 'thats', 'like', 'many', 'microplastics', 'things', 'steer', 'clear', 'like', 'purposely', 'buy', 'things', 'dont', 'contain', 'go', 'watch', 'whole', 'video', 'shes', 'amazing', 'im', 'sticking', 'theres', 'whole', 'rabbit', 'hole', 'two', 'cold', 'beverages', 'um', 'go', 'watch']",506,0.020205266542848058,88201.32213438734
7289429431964290347,"Most of us love our daily coffees from Starbucks, but did you know that our paper cups contain a plastic barrier to prevent it from absorbing liquids? A recent study found that this plastic can leach out 25,000 microplastics in just 15 minutes! #microplasticpollution #starbuckscoffeecups #plasticbarrier #papercuppollution #hotliquids #environmentalimpact #fyp #foryou #foryourpage ",real,0.0,"🏆CLCI Certified Master Coach 
 #neurospicy #unstuckCoach #GratitudeNarratives",2023-10-13 13:09:21,All sizes of Starbucks' paper cups hold the same amount of liquid,"The cups that you get your coffee in at Starbucks. Let's talk about those. A paper cup by nature should absorb water. If it's not absorbing water, then that means there must be a barrier in between the paper and the liquid. 

And that barrier is polyethylene plastic. A study found that in 15 minutes of contact with hot liquids, leach 25,000 microplastic particles into your cup. But no one's questioning this. No one's really thinking about it because it's just part of our daily lives. 

Are we very good at metabolizing plastics? No, plastic is a foreign body. It's a foreign particle. In fact, it'll break down into nanoplastics. And nanoparticles in general have the issue of being able to penetrate cell membranes. 

So it can penetrate very deeply into the cell. It can cause inflammation. Your body doesn't know how to deal with it. It's a foreign object. So you'll get the inflammatory response when you encounter these. 

But to make things worse, the microplastics themselves are a foreign body, but they also release plasticizer chemicals when they're in contact with your body, and they can also carry toxic chemicals into your body. 

The fact that they can basically invade and integrate into our cells and you are what you eat, are we turning into real life Barbie and Candels? We could be because there's actually microplastics that have been detected in human lung, blood, and placenta. 

And who knows how much of this is getting into babies? Are babies being born with plastic in their bodies? I would guesstimate yes, just based on the evidence.
","['cups', 'get', 'coffee', 'starbucks', 'lets', 'talk', 'paper', 'cup', 'nature', 'absorb', 'water', 'absorbing', 'water', 'means', 'must', 'barrier', 'paper', 'liquid', 'barrier', 'polyethylene', 'plastic', 'study', 'found', '15', 'minutes', 'contact', 'hot', 'liquids', 'leach', '25000', 'microplastic', 'particles', 'cup', 'ones', 'questioning', 'ones', 'really', 'thinking', 'part', 'daily', 'lives', 'good', 'metabolizing', 'plastics', 'plastic', 'foreign', 'body', 'foreign', 'particle', 'fact', 'itll', 'break', 'nanoplastics', 'nanoparticles', 'general', 'issue', 'able', 'penetrate', 'cell', 'membranes', 'penetrate', 'deeply', 'cell', 'cause', 'inflammation', 'body', 'doesnt', 'know', 'deal', 'foreign', 'object', 'youll', 'get', 'inflammatory', 'response', 'encounter', 'make', 'things', 'worse', 'microplastics', 'foreign', 'body', 'also', 'release', 'plasticizer', 'chemicals', 'theyre', 'contact', 'body', 'also', 'carry', 'toxic', 'chemicals', 'body', 'fact', 'basically', 'invade', 'integrate', 'cells', 'eat', 'turning', 'real', 'life', 'barbie', 'candels', 'could', 'theres', 'actually', 'microplastics', 'detected', 'human', 'lung', 'blood', 'placenta', 'knows', 'much', 'getting', 'babies', 'babies', 'born', 'plastic', 'bodies', 'would', 'guesstimate', 'yes', 'based', 'evidence']",1301,0.01800175907944055,82963.71637202152
7119592673861700910,#greenscreen #stonage #pfizerceo #populationcontrol #poblacion #overpopulated,fake,0.0,"Singer/Comentarista de todo lo que me interesa
Sigueme en X @PerezYossef",2022-07-12 20:55:48,Pfizer's CEO say he wants to reduce world population by half by 2023,"Shalom Bony, I thought it was very interesting to share it with you. How many of you have seen this news? I'm sure you've seen it on TikTok. This was like a stonege, these stones that are over there. I don't know if it's in Ireland, or maybe it's in the United States. They were used by magicians, witches, I don't know, the ones from that time, the Druids, I think they were called. Well, they built a similar monument here in the United States, and mysteriously one day, one night, it exploded, one of the columns fell, and well, they ended up demolishing the whole thing because it couldn't stay as it was. But the interesting thing is that the CEO of Pfizer, who are the ones with the little needle, wants to rebuild it and is going to pay for its reconstruction. The interesting thing about this is that one of those columns you see there said that the world population should be kept at 500 million, so whoever put those columns there agrees with the rest of the world's population.","['shalom', 'bony', 'thought', 'interesting', 'share', 'many', 'seen', 'news', 'im', 'sure', 'youve', 'seen', 'tiktok', 'like', 'stonege', 'stones', 'dont', 'know', 'ireland', 'maybe', 'united', 'states', 'used', 'magicians', 'witches', 'dont', 'know', 'ones', 'time', 'druids', 'think', 'called', 'well', 'built', 'similar', 'monument', 'united', 'states', 'mysteriously', 'one', 'day', 'one', 'night', 'exploded', 'one', 'columns', 'fell', 'well', 'ended', 'demolishing', 'whole', 'thing', 'couldnt', 'stay', 'interesting', 'thing', 'ceo', 'pfizer', 'ones', 'little', 'needle', 'wants', 'rebuild', 'going', 'pay', 'reconstruction', 'interesting', 'thing', 'one', 'columns', 'see', 'said', 'world', 'population', 'kept', '500', 'million', 'whoever', 'put', 'columns', 'agrees', 'rest', 'worlds', 'population']",809,0.024166933129348773,86602.70580964153
7117735617928187178,#fyp #foryou #fypシ,fake,0.0,"I stand for our country  don’t like Biden follow me 
                 Trump 2024",2022-07-07 20:49:28,Biden Put Medal of Honor on Backwards,This video shows Joe Biden putting the medal on backwards,"['video', 'shows', 'joe', 'biden', 'putting', 'medal', 'backwards']",67,0.023491353948223947,81712.71641791044
7273609172900580654,"Holy cow! Police in Nebraska pulled over a driver with an unusual passenger: a giant bull named Howdy Doody. Police said there were clearly some traffic violations related to the incident, but officers let the driver off with a warning as long as he turned around and took Howdy Doody home. #KyraPhillips reports. #news #abcnewslive #holycow #nebraska",real,1.0,"All the news and information you need to see, curated by the ABC News team.",2023-08-31 21:58:39,a UPS Driver Dunking Over a Car,"Holy cow, is what we're saying about this situation. Police in Nebraska pulling over a driver with quite an unusual passenger. Check this out. Yes, that's a full sized bull named Howdy dy. He's riding shotgun, as you can see, in the owner's car, retrofitted, by the way, just for him. Police received the call about this car driving into town that had a cow in it. Officers expected it to be, you know, a little calf or something that would actually fit inside the vehicle with windows up. Well, the vehicle, as you can see, was not only big enough, but Lee Meyer actually took part of the hood off to fit his little pal and his giant horns right in there. The driver walked away with just a few warnings and a promise to take the animal back home. But honestly, we really just want to know how that driver could steer.","['holy', 'cow', 'saying', 'situation', 'police', 'nebraska', 'pulling', 'driver', 'quite', 'unusual', 'passenger', 'check', 'yes', 'thats', 'full', 'sized', 'bull', 'named', 'howdy', 'dy', 'hes', 'riding', 'shotgun', 'see', 'owners', 'car', 'retrofitted', 'way', 'police', 'received', 'call', 'car', 'driving', 'town', 'cow', 'officers', 'expected', 'know', 'little', 'calf', 'something', 'would', 'actually', 'fit', 'inside', 'vehicle', 'windows', 'well', 'vehicle', 'see', 'big', 'enough', 'lee', 'meyer', 'actually', 'took', 'part', 'hood', 'fit', 'little', 'pal', 'giant', 'horns', 'right', 'driver', 'walked', 'away', 'warnings', 'promise', 'take', 'animal', 'back', 'home', 'honestly', 'really', 'want', 'know', 'driver', 'could', 'steer']",745,0.021371100434468764,87047.17852348993
7324340018489740577,Volcano eruption in Iceland Today 😱 #volcano #volcanoeruption #iceland#grindavik #viralvideo @RÚV - fréttir @Mysteryusa03 @NATURE’s FURY 🌊🌪️🔥,real,0.0,INFO / ACTU / NEWS,2024-01-15 15:00:10,Boater captures volcanic eruption video,"The video shows a volcano eruption in Iceland
","['video', 'shows', 'volcano', 'eruption', 'iceland']",52,0.015718308161247894,78811.25
7234722396794604843,DeSantis Defends Blocking Illegal Immigrants From Employment #rondesantis #immigration #florida,real,0.0,Follow For More!,2023-05-19 02:58:01,DeSantis defends raid,"folks go in  and forcibly remove barriers so that more people can come in illegally. I don't know that that's a decision that he would want to do, particularly now that we're in this election year. So I think Texas is in the right. I think they'll ultimately win if they end up becoming a party to any type of litigation. And I want to make sure that we can service some force multipliers to get as much of that border  fortified as possible. Yes, sir.","['folks', 'go', 'forcibly', 'remove', 'barriers', 'people', 'come', 'illegally', 'dont', 'know', 'thats', 'decision', 'would', 'want', 'particularly', 'election', 'year', 'think', 'texas', 'right', 'think', 'theyll', 'ultimately', 'win', 'end', 'becoming', 'party', 'type', 'litigation', 'want', 'make', 'sure', 'service', 'force', 'multipliers', 'get', 'much', 'border', 'fortified', 'possible', 'yes', 'sir']",410,0.021358708679433493,84684.47073170732
7161267234835582254,#duet with @brotherkrone #Euphoria #muslim #BookTok #fypシ,fake,0.0,Food reviewer.,2022-11-02 04:14:40,'Euphoria' Season 3 Was Canceled by HBO,"So unfortunately it is official. According to the executive producers of the show Euphoria, the third season has been canceleed.","['unfortunately', 'official', 'according', 'executive', 'producers', 'show', 'euphoria', 'third', 'season', 'canceleed']",120,0.004289900111048229,74799.76666666666
7182888480299699457,common jerry's pizza w,fake,0.0,"bisexual cancer survivor💛
may Israel have what is rightfully there's 🇮🇱♥️",2022-12-30 10:35:54,Andrew Tate's Video of a Jerry's Pizza Box Lead to His Arrest,"This video shows a tweet saying ""Andrew Tate's video in responses to Greta Thunberg allowed Romanian authorities to confirm he was in the country, and arrest him in human traficking investigation, due to the pizza chain shown in the 2-minute rant.""","['video', 'shows', 'tweet', 'saying', 'andrew', 'tates', 'video', 'responses', 'greta', 'thunberg', 'allowed', 'romanian', 'authorities', 'confirm', 'country', 'arrest', 'human', 'traficking', 'investigation', 'due', 'pizza', 'chain', 'shown', '2minute', 'rant']",262,0.016422567524903394,81758.18320610687
7204137897706999086,#hardlife #knockout #opps #fall #biden #down #falling #fall #trip #tripping #getoverit #ohwell #accident #toobad #rest #retire #retirement #lifeisgood #lifeisshort,real,0.0,,2023-02-25 16:54:38,Joe Biden tumbling down when disembarked from Air Force One on a trip to Poland,This video shows Joe Biden stumbling on the steps when boarding the Air Force one in Poland,"['video', 'shows', 'joe', 'biden', 'stumbling', 'steps', 'boarding', 'air', 'force', 'one', 'poland']",101,0.0235207512566212,86347.54455445544
7339693497705860394,"ABC News Foreign Correspondent #JamesLongman asked Ukrainian Pres. Zelenskyy if he's ""lost faith"" in the U.S. as a bill that would provide additional military aid to his country is stalled in Congress. ""No, no, no,"" was Zelenskyy's emphatic response. But he wants aid to ""hurry up."" #news #abcnews #ukraine #zelenskyy",real,1.0,"All the news and information you need to see, curated by the ABC News team.",2024-02-25 23:59:48,Ukrainian President Volodymyr Zelenskyy Have a Body Double,"Mr. President. Carl you about aid from the U.S. congress. Are you worried about not getting it? I think that the guys will decide will make good decision for us. Very important. A bit. A little bit. Hurry up for them. Have you lost faith in the U.S. no, no, no, no, no, no. They are great people and I worry. I count on your people. They will push everybody. Thank you for your time. Thank you.","['mr', 'president', 'carl', 'aid', 'us', 'congress', 'worried', 'getting', 'think', 'guys', 'decide', 'make', 'good', 'decision', 'us', 'important', 'bit', 'little', 'bit', 'hurry', 'lost', 'faith', 'us', 'great', 'people', 'worry', 'count', 'people', 'push', 'everybody', 'thank', 'time', 'thank']",298,0.01964544150229062,88380.55704697987
7333298339972287790,"Donald Trump reacted to the Supreme Court's hearing on his Colorado ballot eligibility Thursday, saying he thinks Jan. 6 was an insurrection caused by Nancy Pelosi. #news #newsweek #politics ",real,1.0,Official TikTok of Newsweek,2024-02-08 18:23:33,Pelosi Speak to Trump Supporter Ray Epps by Phone Before Jan. 6 Capitol Riot,"I heard and I watched.  And the one thing I'll say is they kept saying about what I said  right after the insurrection.
I think it was an insurrection caused by Nancy Pelosi.  This was an insurrection. If it was an insurrection, which there were no guns, there were no anything except for the fact that they shot Ashley Babbitt,  somebody from  at least more shot Ashley Babbitt.  So unnecessary, so sad, so horrible.  But  there were no guns. There were no anything. But if you take a look at my words,  right after you take a look at my speech from the Rose Garden,  which was very shortly after, or you take a look at my
I'm only on TruthNow,  but at that time  we were tweeting and I was on Twitter.  If you take a look at those five or six  tweets, you will see  very beautiful, very heartwarming  statements.  Go home,  the police are doing their job, et cetera, et Beautiful statements.

","['heard', 'watched', 'one', 'thing', 'ill', 'say', 'kept', 'saying', 'said', 'right', 'insurrection', 'think', 'insurrection', 'caused', 'nancy', 'pelosi', 'insurrection', 'insurrection', 'guns', 'anything', 'except', 'fact', 'shot', 'ashley', 'babbitt', 'somebody', 'least', 'shot', 'ashley', 'babbitt', 'unnecessary', 'sad', 'horrible', 'guns', 'anything', 'take', 'look', 'words', 'right', 'take', 'look', 'speech', 'rose', 'garden', 'shortly', 'take', 'look', 'im', 'truthnow', 'time', 'tweeting', 'twitter', 'take', 'look', 'five', 'six', 'tweets', 'see', 'beautiful', 'heartwarming', 'statements', 'go', 'home', 'police', 'job', 'et', 'cetera', 'et', 'beautiful', 'statements']",683,0.016498166034825505,85715.09224011713
7222025174302985478,Dylan Mulvaney Tampax Sponsorship #tampax  #dylanmulvaney #trans #rudygiuliani #fyp #viral #foryou #foryoupage,fake,0.0,Adventures with Katie & Humphrey,2023-04-14 21:46:13,Tampax Hire Trans Star Dylan Mulvaney to Promote Products,"The video shows the reaction of a man to Dylan Mulvaney Tampax sponsorship saying “ Trans woman and new Bud Light partner Dylan Mulvaney now paid by Nike to model sports, sports bra. OK on top of that by the way, by the way, not only sports bras. Bud Light, did you guys see the Bud Light video going viral and all this stuff. You guys see him dancing with a whole, you know the night sports bra stuff and then you got Kate Spade you got ultra beauty you got a crest toothpaste and according to newsweek, which we may be wrong, but according to newsweek, if you can pull the story up according to newsweek, which this one this is not Babylon B, this is not onion. According to Newsweek he’s about to be sponsored by Tampex, and apparently based on this Mulvaney guy, according to some of the articles you read about which is kind of deeply concerning he’s not fully committed. He’s not a true believer because he still has a dangling, which kinda makes it a little bit complicated because he’s not fully gone there.” ,  “OK do you realize that every single day on my show and my team is sitting right there I have to live on air say the same thing. Can you guys google it? Does she have a dick and the fact that I just said that in front of Rudy Giuliani.” , “Rudy didn’t know what a meme was before this” ,  “I lived in New York City during 9-11 like this guy is a true hero and I apologize for even doing that.” , “I don’t know what a meme is but I know what a dick is” , “there it is, don’t worry. Thank you. Good night.” , “You let this descend to this?” , “you thought…”
","['video', 'shows', 'reaction', 'man', 'dylan', 'mulvaney', 'tampax', 'sponsorship', 'saying', 'trans', 'woman', 'new', 'bud', 'light', 'partner', 'dylan', 'mulvaney', 'paid', 'nike', 'model', 'sports', 'sports', 'bra', 'ok', 'top', 'way', 'way', 'sports', 'bras', 'bud', 'light', 'guys', 'see', 'bud', 'light', 'video', 'going', 'viral', 'stuff', 'guys', 'see', 'dancing', 'whole', 'know', 'night', 'sports', 'bra', 'stuff', 'got', 'kate', 'spade', 'got', 'ultra', 'beauty', 'got', 'crest', 'toothpaste', 'according', 'newsweek', 'may', 'wrong', 'according', 'newsweek', 'pull', 'story', 'according', 'newsweek', 'one', 'babylon', 'b', 'onion', 'according', 'newsweek', 'hes', 'sponsored', 'tampex', 'apparently', 'based', 'mulvaney', 'guy', 'according', 'articles', 'read', 'kind', 'deeply', 'concerning', 'hes', 'fully', 'committed', 'hes', 'true', 'believer', 'still', 'dangling', 'kinda', 'makes', 'little', 'bit', 'complicated', 'hes', 'fully', 'gone', 'ok', 'realize', 'every', 'single', 'day', 'show', 'team', 'sitting', 'right', 'live', 'air', 'say', 'thing', 'guys', 'google', 'dick', 'fact', 'said', 'front', 'rudy', 'giuliani', 'rudy', 'didnt', 'know', 'meme', 'lived', 'new', 'york', 'city', '911', 'like', 'guy', 'true', 'hero', 'apologize', 'even', 'dont', 'know', 'meme', 'know', 'dick', 'dont', 'worry', 'thank', 'good', 'night', 'let', 'descend', 'thought']",1374,0.024499783868456217,87832.30422125182
7240308597639384363,#duet with @Pamala Daniels #Duet #jerryspringer #jerryspringerwillvideo #foryoupage,fake,0.0,"Follow, like and comment, here for your entertainment Cashapp: $ShanniceJohnson",2023-06-03 04:15:27,Jerry Springer Leave Entire Estate to His 2 'Secret Children',"The video shows a blind reaction of two black women to Jerry Springer's last will.
","['video', 'shows', 'blind', 'reaction', 'two', 'black', 'women', 'jerry', 'springers', 'last']",94,0.01888489916869289,84579.81914893616
7324322220325571872,Sasquatch caught by drone new footage #Bigfoot #fyp #bigfootstestimony #amazing #Sasquatch,fake,0.0,This is the Bigfootstestimony from YouTube,2024-01-15 13:51:06,New drone footage of 'Bigfoot',This video shows a drone footage of bigfoot,"['video', 'shows', 'drone', 'footage', 'bigfoot']",49,0.0246382403567231,80779.79591836735
7201541829957815557,Rishi Sunak's hail mary play #fyp #rishisunak #primeminister #politics #uk #tory #toryparty #conservatives #northernireland #brexit #leavemeansleave #northernirelandtiktok #northernirelandprotocol #border #irishsea #negotiation #negotiations #ibiza #spain #gibraltar #ww2 #wwII #capeesh #english #eu #europeanunion #deal #chinesefood #takeaway #trade #tradedeal #parliament #westminster #houseofcommons #pm #suncream #shades #sunglasses #holiday #ibiza2023 #ibizalifestyle #foru #foryou #foryoupage #joke #parody #BNN #BullsNoseNews #satire #satirenews #satirecomedy #comedy #greenscreen #greenscreenvideo #ireland #irelandtiktok #englandtiktok #ukpolitics #politicstiktok #politicsfunny #satiretiktok #england #hailmary,real,0.0,"Here Lies The Truth, News You Can Trust
Satire/Parody",2023-02-18 17:00:24,British PM Rishi Sunak Partying Shirtless in Ibiza,"Rishiunak has agreed to trade Northern Ireland for Ibiza. In a shocking twist in the Northern Island Protocol plans, the Prime Minister, who is in Northern Ireland currently trying to get all sides to commit to a deal, has thrown one last Hail Mary play onto the table. Sourucers who were inside the meeting said that after nine long hours of negotiating, the Prime Minister stood up, got onto the table, kung pao chicken still in hand and said, right, what about this? We give you Northern Ireland, you give us Ibiza. You shut up about Gibraltar. Well, shut up about World War II, capish? A spokesperson for the Prime Minister did refuse to comment on what was happening but did say I can't possibly comment on this currently as deals are still going on. But what I will say is get your shades out on your sun cream on. Relief has flooded many English people today as Brexit may finally be complete. Plus the added benefit of Ibiza holidays and we never really like the Irish anyway.","['rishiunak', 'agreed', 'trade', 'northern', 'ireland', 'ibiza', 'shocking', 'twist', 'northern', 'island', 'protocol', 'plans', 'prime', 'minister', 'northern', 'ireland', 'currently', 'trying', 'get', 'sides', 'commit', 'deal', 'thrown', 'one', 'last', 'hail', 'mary', 'play', 'onto', 'table', 'sourucers', 'inside', 'meeting', 'said', 'nine', 'long', 'hours', 'negotiating', 'prime', 'minister', 'stood', 'got', 'onto', 'table', 'kung', 'pao', 'chicken', 'still', 'hand', 'said', 'right', 'give', 'northern', 'ireland', 'give', 'us', 'ibiza', 'shut', 'gibraltar', 'well', 'shut', 'world', 'war', 'ii', 'capish', 'spokesperson', 'prime', 'minister', 'refuse', 'comment', 'happening', 'say', 'cant', 'possibly', 'comment', 'currently', 'deals', 'still', 'going', 'say', 'get', 'shades', 'sun', 'cream', 'relief', 'flooded', 'many', 'english', 'people', 'today', 'brexit', 'may', 'finally', 'complete', 'plus', 'added', 'benefit', 'ibiza', 'holidays', 'never', 'really', 'like', 'irish', 'anyway']",997,0.016331192149184038,86488.7592778335
7282621002205465899,Whoopie Goldberg PANICS as Rosie O’Donnel DESTROYS Her PUBLICLY  #Whoopigoldberg#Rosie #Destroys #hollywood #scandal #drama #celeb #news  #foryou #parati #viral #fyp,fake,0.0,Follow me to see the next episodes!!  🔥,2023-09-26 02:10:00,Whoopi Goldberg 'Panics' After Rosie O'Donnell 'Destroys' Her Publicly,"Listen, you are a white lady telling me what is racist to you? Is Jay American who's been what homophobia hatred looks like? You don't think it'racist if somebody turns to the leader of the free country and says can you park my car? You know, is it racist? Do you think it's racism? I don't know. I have the black kid. I rage what B I have a kid in my house that is not. You don't have to be black to know what racism is. Yes you do.  No you don't. Yes you do. You do. Not around folks, because Ro Donll just spilled some major tea during her jaw dropping appearance on brookshields podcast. Now what? If you thought daytime talk shows were all about camaraderie and discussions, think again. Rosie didn't hold back one bit as she took a stroll down the memory lane of her tumultuous time on the iconic show the View. Taking a stroll down memory lane, Rosie harked back to her entry into the daytime Talk show in 2006. She didn't hesitate to hint that the show's dynamics weren't exactly harmonious. She didnt name names, but subtly indicated that Elizabeth Hasselbeck was a prominent player in the melodrama. Moreover, she hinted at a mysterious figure pulling the strings, referring to the show being less about womens voices and more about the directives of a certain white male CIS producer, the late Bill Getty. But the real juicy bits were reserved for her interactions with the current host, Whoopi Goldberg. Rosie's narrative took a turn as she revealed her initial exit was a result of her clashes with Hasselbeck. But upon her return, it was Whoopi who emerged as the thorn in her side. These clashes weren't just everyday disagreements, they revolved around some pretty dark and controversial topics. I have a black kid. I raise wy. I have a kid in my house that is not. You don't have to be black to know what racism is. Yes you do. No you don't. Yes you do. You do not. Anyway, delving into the specifics of their disputes, Rosie dropped a bombshell. Apparently, Rosie and Whoopi's worlds collided over the SA case involving you know who. But that wasn't the only shocker Rosie spilled that the View seemingly turned a blind eye to significant matters like the Rory Kennedy documentary about Abu Ghraib and the alleged US torture and even the SA allegations. Rosie was taken aback when Whoopi flat out refused to discuss these matters on air while the world watched the legal battle unfold. The drama reached its pinnacle in 2007 when ABC decided to part ways with Rosie, effectively ending her contract. However, this incident wasnt the first time Rosie had aired her grievances against Whoopi. She made waves in 2020 when she chatted with Howard Stern, revealing that their relationship had been rocky from the very start. Rosie humorously recounted an incident involving a commercial break signal that Whoopi supposedly missed, leading to tension right from day one.","['listen', 'white', 'lady', 'telling', 'racist', 'jay', 'american', 'whos', 'homophobia', 'hatred', 'looks', 'like', 'dont', 'think', 'itracist', 'somebody', 'turns', 'leader', 'free', 'country', 'says', 'park', 'car', 'know', 'racist', 'think', 'racism', 'dont', 'know', 'black', 'kid', 'rage', 'b', 'kid', 'house', 'dont', 'black', 'know', 'racism', 'yes', 'dont', 'yes', 'around', 'folks', 'ro', 'donll', 'spilled', 'major', 'tea', 'jaw', 'dropping', 'appearance', 'brookshields', 'podcast', 'thought', 'daytime', 'talk', 'shows', 'camaraderie', 'discussions', 'think', 'rosie', 'didnt', 'hold', 'back', 'one', 'bit', 'took', 'stroll', 'memory', 'lane', 'tumultuous', 'time', 'iconic', 'show', 'view', 'taking', 'stroll', 'memory', 'lane', 'rosie', 'harked', 'back', 'entry', 'daytime', 'talk', 'show', '2006', 'didnt', 'hesitate', 'hint', 'shows', 'dynamics', 'werent', 'exactly', 'harmonious', 'didnt', 'name', 'names', 'subtly', 'indicated', 'elizabeth', 'hasselbeck', 'prominent', 'player', 'melodrama', 'moreover', 'hinted', 'mysterious', 'figure', 'pulling', 'strings', 'referring', 'show', 'less', 'womens', 'voices', 'directives', 'certain', 'white', 'male', 'cis', 'producer', 'late', 'bill', 'getty', 'real', 'juicy', 'bits', 'reserved', 'interactions', 'current', 'host', 'whoopi', 'goldberg', 'rosies', 'narrative', 'took', 'turn', 'revealed', 'initial', 'exit', 'result', 'clashes', 'hasselbeck', 'upon', 'return', 'whoopi', 'emerged', 'thorn', 'side', 'clashes', 'werent', 'everyday', 'disagreements', 'revolved', 'around', 'pretty', 'dark', 'controversial', 'topics', 'black', 'kid', 'raise', 'wy', 'kid', 'house', 'dont', 'black', 'know', 'racism', 'yes', 'dont', 'yes', 'anyway', 'delving', 'specifics', 'disputes', 'rosie', 'dropped', 'bombshell', 'apparently', 'rosie', 'whoopis', 'worlds', 'collided', 'sa', 'case', 'involving', 'know', 'wasnt', 'shocker', 'rosie', 'spilled', 'view', 'seemingly', 'turned', 'blind', 'eye', 'significant', 'matters', 'like', 'rory', 'kennedy', 'documentary', 'abu', 'ghraib', 'alleged', 'us', 'torture', 'even', 'sa', 'allegations', 'rosie', 'taken', 'aback', 'whoopi', 'flat', 'refused', 'discuss', 'matters', 'air', 'world', 'watched', 'legal', 'battle', 'unfold', 'drama', 'reached', 'pinnacle', '2007', 'abc', 'decided', 'part', 'ways', 'rosie', 'effectively', 'ending', 'contract', 'however', 'incident', 'wasnt', 'first', 'time', 'rosie', 'aired', 'grievances', 'whoopi', 'made', 'waves', '2020', 'chatted', 'howard', 'stern', 'revealing', 'relationship', 'rocky', 'start', 'rosie', 'humorously', 'recounted', 'incident', 'involving', 'commercial', 'break', 'signal', 'whoopi', 'supposedly', 'missed', 'leading', 'tension', 'right', 'day', 'one']",2708,0.02080032441402797,84728.7341211226
